Unnamed: 0,title,level,language,crediteligibility,processed_title,unique_title,level_encoded,language_encoded,credit_eligibility_encoded
11106.0,How to Become a Freelance Editor: Make Money Copy Editing,Beginner,Spanish,Yes,how to become a freelance editor: make money copy editing,11106,1,4,1
11107.0,"Recurring Digital Payment, PayPal, ACH(NACHA/Direct Debit)",Intermediate,French,No,"recurring digital payment, paypal, ach(nacha/direct debit)",11107,3,2,0
11108.0,ISO 22000 (HACCP and PRPs) for Food Safety,All Levels,Chinese,No,iso 22000 (haccp and prps) for food safety,10727,0,0,0
11109.0,Climate Change Risk Management,Expert,Chinese,Yes,climate change risk management,11109,2,0,1
11110.0,Crafting Dynamic Characters (Writing Mastery),All Levels,English,No,crafting dynamic characters (writing mastery),11110,0,1,0
11111.0,Beginners Guide To Business Presentations And Powerpoint,All Levels,Chinese,Yes,beginners guide to business presentations and powerpoint,11111,0,0,1
11112.0,"Professional Podcast Production, Editing & Blueprint",All Levels,French,No,"professional podcast production, editing & blueprint",11112,0,2,0
11113.0,Agile With Scrum Master Class: Advanced Techniques,Intermediate,German,No,agile with scrum master class: advanced techniques,9781,3,3,0
11114.0,The Complete Business & Marketing Course - 23 Courses in 1,Intermediate,French,Yes,the complete business & marketing course - 23 courses in 1,11114,3,2,1
11115.0,Risk Management Professional: Prep for the PMI-RMP Exam,Expert,Spanish,Yes,risk management professional: prep for the pmi-rmp exam,10878,2,4,1
11116.0,The Complete Public Speaking Certification Program (Part 1),All Levels,Chinese,No,the complete public speaking certification program (part 1),9869,0,0,0
11117.0,Waterfall to Agile Project Management: A Step By Step Guide,All Levels,Chinese,No,waterfall to agile project management: a step by step guide,9993,0,0,0
11118.0,SHRM Certification Exam Prep: Essential Steps for HR Pros,All Levels,Chinese,Yes,shrm certification exam prep: essential steps for hr pros,11118,0,0,1
11119.0,Spatial SQL with Postgres : A language for geographers,Expert,Chinese,Yes,spatial sql with postgres : a language for geographers,11119,2,0,1
11120.0,"Logistics, transportation and supply chain management",Intermediate,English,Yes,"logistics, transportation and supply chain management",10300,3,1,1
11121.0,Price to Profit: Psychology & Science of Pricing,All Levels,English,No,price to profit: psychology & science of pricing,11121,0,1,0
11122.0,"Watches: How to Design, Manufacture and Build a Brand",All Levels,German,Yes,"watches: how to design, manufacture and build a brand",11122,0,3,1
11123.0,Start & Operate Your Own Successful Office Cleaning Business,Expert,Chinese,No,start & operate your own successful office cleaning business,11123,2,0,0
11124.0,Goals setting in the workplace,Expert,Spanish,Yes,goals setting in the workplace,10385,2,4,1
11125.0,Introduction to Fleet Management,All Levels,German,Yes,introduction to fleet management,11125,0,3,1
11126.0,Sales Skills Mastery - An Immediate Increase In Your Results,Intermediate,Chinese,Yes,sales skills mastery - an immediate increase in your results,11126,3,0,1
11127.0,Video Editing with Adobe Premiere Pro for Corporate Video,Beginner,English,Yes,video editing with adobe premiere pro for corporate video,11127,1,1,1
11128.0,SQL Data Analysis | Learn SQL by Doing,Beginner,Spanish,No,sql data analysis | learn sql by doing,36,1,4,0
11129.0,"Masterclass in Design Thinking, Innovation & Creativity",All Levels,German,No,"masterclass in design thinking, innovation & creativity",9846,0,3,0
11130.0,The Complete Drone Business Course - 5 Courses in 1,Intermediate,Spanish,Yes,the complete drone business course - 5 courses in 1,11114,3,4,1
11131.0,SPSS Beginners: Master SPSS,Beginner,Chinese,No,spss beginners: master spss,4345,1,0,0
11132.0,How to Write a Nonfiction Book That Actually Sells,All Levels,French,No,how to write a nonfiction book that actually sells,11132,0,2,0
11133.0,Internal audit on Medical Device QMS - ISO 13485:2016,Intermediate,Spanish,No,internal audit on medical device qms - iso 13485:2016,11082,3,4,0
11134.0,eBay Amazon Dropshipping The Easy Way To Make Profits,Intermediate,Spanish,Yes,ebay amazon dropshipping the easy way to make profits,11134,3,4,1
11135.0,Hotel Management - Revenue Management for Beginners,Expert,English,Yes,hotel management - revenue management for beginners,8243,2,1,1
11136.0,Atlassian Confluence A-Z: Confluence for New Users,Intermediate,Chinese,No,atlassian confluence a-z: confluence for new users,9193,3,0,0
11137.0,How To Start A T-Shirt Business Online,All Levels,Spanish,Yes,how to start a t-shirt business online,10615,0,4,1
11138.0,Certified LinkedIn Marketing Professional | CPD Accredited,All Levels,Chinese,Yes,certified linkedin marketing professional | cpd accredited,11138,0,0,1
11139.0,Tableau Data Analytics - Must See Introduction to Analytics,Beginner,English,Yes,tableau data analytics - must see introduction to analytics,635,1,1,1
11140.0,Sales Forecasting,Intermediate,Chinese,Yes,sales forecasting,11140,3,0,1
11141.0,Product Management Crash Course; IT Product Management,Beginner,English,No,product management crash course; it product management,3482,1,1,0
11142.0,Agile BM 301 Enterprise-level Agile Business Management,Expert,English,No,agile bm 301 enterprise-level agile business management,11142,2,1,0
11143.0,Writing for Children,All Levels,German,Yes,writing for children,11143,0,3,1
11144.0,UPDATED FOR 2022! ISO 9001:2015 From Scratch. Clear & Simple,Expert,Chinese,No,updated for 2022! iso 9001:2015 from scratch. clear & simple,9974,2,0,0
11145.0,Supply Chain Fundamentals : Logistic & Transportation,Beginner,French,No,supply chain fundamentals : logistic & transportation,9853,1,2,0
11146.0,Homebase Business Ebay Dropshipping Beginners Guide business,All Levels,German,No,homebase business ebay dropshipping beginners guide business,11146,0,3,0
11147.0,ChatGPT for Better Business Communication,Beginner,English,No,chatgpt for better business communication,9804,1,1,0
11148.0,Logistics Optimization with Excel Solver,Beginner,French,No,logistics optimization with excel solver,11148,1,2,0
11149.0,Supporting Employees with Disabilities,Expert,Spanish,Yes,supporting employees with disabilities,11149,2,4,1
11150.0,Data Analysis & Statistics: practical course for beginners,All Levels,Spanish,No,data analysis & statistics: practical course for beginners,47,0,4,0
11151.0,Internal Auditing Part I,All Levels,German,No,internal auditing part i,11151,0,3,0
11152.0,Advanced Planning Baseline Schedule with Primavera P6 &Excel,Intermediate,French,Yes,advanced planning baseline schedule with primavera p6 &excel,11152,3,2,1
11153.0,GDPR - A 3-Step Process for applying GDPR +Tools +Templates™,All Levels,Chinese,Yes,gdpr - a 3-step process for applying gdpr +tools +templates™,11153,0,0,1
11154.0,YouTube Master course (Sinhala medium),Beginner,French,Yes,youtube master course (sinhala medium),4632,1,2,1
11155.0,Health & Safety Risk Assessment,Expert,German,No,health & safety risk assessment,11155,2,3,0
11156.0,Presentation Skills for Beginners,Beginner,Chinese,No,presentation skills for beginners,9856,1,0,0
11157.0,How to Be Productive Working From Home,Beginner,Chinese,Yes,how to be productive working from home,10086,1,0,1
11158.0,Advanced Business Writing Skills,Expert,Spanish,No,advanced business writing skills,9835,2,4,0
11159.0,Sales Funnels Masterclass: Increase Sales With Sales Funnels,All Levels,French,Yes,sales funnels masterclass: increase sales with sales funnels,9842,0,2,1
11160.0,UIPath RPA Tutorial - Zero To Advanced RPA UIPath Developer,Expert,Chinese,Yes,uipath rpa tutorial - zero to advanced rpa uipath developer,174,2,0,1
11161.0,How to Analyze Multifamily Investment Opportunities,Expert,German,No,how to analyze multifamily investment opportunities,11161,2,3,0
11162.0,How to Analyze a Wholesale Deal in Real Estate,Beginner,Spanish,Yes,how to analyze a wholesale deal in real estate,11162,1,4,1
11163.0,How to conduct market research  in startups and small firms?,Intermediate,Chinese,No,how to conduct market research  in startups and small firms?,11163,3,0,0
11164.0,Certified Lean Management Professional,All Levels,French,Yes,certified lean management professional,9914,0,2,1
11165.0,Investment Banking and Finance: Venture Capital Fundraising,Expert,Spanish,Yes,investment banking and finance: venture capital fundraising,11165,2,4,1
11166.0,Disciplined Agile Scrum Master DASM practice exam questions.,Beginner,French,Yes,disciplined agile scrum master dasm practice exam questions.,5744,1,2,1
11167.0,Basic Governance for Board Members,Intermediate,French,No,basic governance for board members,11167,3,2,0
11168.0,Amazon FBA For Beginners: Launch A Best Selling Product,All Levels,French,Yes,amazon fba for beginners: launch a best selling product,11168,0,2,1
11169.0,Managing Different Personality Types: Influencing,All Levels,Spanish,Yes,managing different personality types: influencing,10188,0,4,1
11170.0,Statistical Data Analysis with SAS,Expert,Chinese,Yes,statistical data analysis with sas,760,2,0,1
11171.0,Enterprise Risk Management and ISO 31000,Expert,English,No,enterprise risk management and iso 31000,10119,2,1,0
11172.0,Asana: Project Management on Asana,Expert,Chinese,No,asana: project management on asana,11172,2,0,0
11173.0,PowerPoint Business Presentations & Data Visualization,Expert,Spanish,No,powerpoint business presentations & data visualization,11111,2,4,0
11174.0,Diploma Course in Labour Laws and Statutory Compliances,All Levels,English,No,diploma course in labour laws and statutory compliances,11174,0,1,0
11175.0,NLP communication techniques,Intermediate,English,No,nlp communication techniques,2608,3,1,0
11176.0,"Diversity Equity & Inclusion Hiring, Recruiting, & Sourcing",Beginner,English,Yes,"diversity equity & inclusion hiring, recruiting, & sourcing",9849,1,1,1
11177.0,Get Hired as a Product Manager | Applying & Interviewing,Expert,German,Yes,get hired as a product manager | applying & interviewing,11177,2,3,1
11178.0,Freelance Copywriting: Write Dirty. Go Big. Start Now!,Beginner,Spanish,Yes,freelance copywriting: write dirty. go big. start now!,11178,1,4,1
11179.0,Sales Fire: B2B Sales & Business Development for Startups,Expert,German,Yes,sales fire: b2b sales & business development for startups,9842,2,3,1
11180.0,Tableau for Business Analytics and Marketing,Beginner,English,No,tableau for business analytics and marketing,3377,1,1,0
11181.0,Startup Fast Track: Confident Launch in 90 Days or Less,All Levels,German,Yes,startup fast track: confident launch in 90 days or less,11181,0,3,1
11182.0,Project Management+Deliver on Time + Scrum Project Delivery,Expert,German,No,project management+deliver on time + scrum project delivery,11182,2,3,0
11183.0,"Become a Data Analyst: Excel, SQL & Tableau - 3-in-1 Bundle",Expert,Spanish,No,"become a data analyst: excel, sql & tableau - 3-in-1 bundle",2519,2,4,0
11184.0,Business Process Outsourcing,Beginner,French,No,business process outsourcing,11184,1,2,0
11185.0,Customer Experience Management Blueprint,Expert,German,Yes,customer experience management blueprint,11185,2,3,1
11186.0,Virtual Real Estate Wholesaling In 30 Days - BASICS,All Levels,German,No,virtual real estate wholesaling in 30 days - basics,11186,0,3,0
11187.0,The Complete Camtasia Course for Content Creators: Start Now,All Levels,English,Yes,the complete camtasia course for content creators: start now,11187,0,1,1
11188.0,The Complete Wordpress Amazon Affiliate course,Beginner,English,No,the complete wordpress amazon affiliate course,10746,1,1,0
11189.0,Professional Sales Training - Compelling Conversations,Expert,English,Yes,professional sales training - compelling conversations,11189,2,1,1
11190.0,Smart Tips: Project Management & Agile,Expert,Chinese,Yes,smart tips: project management & agile,2430,2,0,1
11191.0,Amazon FBA - The Complete Guide to Sell on Amazon,Expert,German,No,amazon fba - the complete guide to sell on amazon,9995,2,3,0
11192.0,Data Analysis & Visualization: Python | Excel | BI | Tableau,Beginner,English,No,data analysis & visualization: python | excel | bi | tableau,4116,1,1,0
11193.0,Brand Management: Build Successful Long Lasting Brands,Expert,Spanish,Yes,brand management: build successful long lasting brands,11193,2,4,1
11194.0,Crash Course in Project Management (PMP- Preperatory),Beginner,Chinese,Yes,crash course in project management (pmp- preperatory),11194,1,0,1
11195.0,Forecasting Models and Time Series for Business in Python,Beginner,French,No,forecasting models and time series for business in python,279,1,2,0
11196.0,Fundamentals of Administrative Professional,Expert,German,No,fundamentals of administrative professional,11196,2,3,0
11197.0,ESG & Sustainability: ESG Corporate Masterclass 2023,All Levels,German,No,esg & sustainability: esg corporate masterclass 2023,10219,0,3,0
11198.0,Introduction to MicroStrategy Report Development I,Beginner,Spanish,Yes,introduction to microstrategy report development i,11198,1,4,1
