Unnamed: 0,title,level,language,crediteligibility
10841.0,LinkedIn Basics for Freelancers | Master Your Profile,Beginner,Spanish,No
10842.0,"Master DAX fundamentals : Power BI, Power Pivot & SSAS",Beginner,French,Yes
10843.0,Zoom | How to Use Zoom like a Pro 2023 + Look Good Doing It!,Beginner,German,No
10844.0,Personal Development Life Coach Certification1 Training,Expert,Spanish,No
10845.0,Crowdfunding Launch Formula For Kickstarter & Indiegogo 2017,Intermediate,French,No
10846.0,Scrum Master,Expert,Chinese,Yes
10847.0,"Business Plan : Outlines , Templates & Case Study",All Levels,Chinese,No
10848.0,The Complete REIT Investing Course (Updated 2023),All Levels,Chinese,Yes
10849.0,The Psychology Of The Ultimate Entrepreneur,All Levels,English,No
10850.0,Fraud Risk Analytics (Excel & AI based tools) and Prevention,Intermediate,German,No
10851.0,"Decision Trees, Random Forests, AdaBoost & XGBoost in Python",Expert,French,Yes
10852.0,Scrum Crash Course: Scrum Essentials and Scrum Fundamentals,Beginner,German,Yes
10853.0,How to Become a Loan Signing Agent & Remote Online Notary,Beginner,English,No
10854.0,Becoming an Outstanding Product Owner,Intermediate,French,No
10855.0,Negotiation skills - The Complete Guide,Expert,French,No
10856.0,"Management Consulting Techniques, Tools and Frameworks",Intermediate,Spanish,No
10857.0,Master Your Personal Brand Like a Marketing Pro,All Levels,German,No
10858.0,Four Steps to Future Procurement: become Procurement expert!,Intermediate,German,Yes
10859.0,Certified Network Marketer (Network Marketing & MLM Mastery),Intermediate,Spanish,No
10860.0,Trading Master 102 - An Introduction To Indicators,Intermediate,Chinese,Yes
10861.0,Supply Chain Operations Metrics and KPI's,Intermediate,English,Yes
10862.0,IT for recruiters and talent management professionals,Beginner,German,No
10863.0,Communication Skills - 7 Communication Courses In 1,Intermediate,Spanish,No
10864.0,Presentation Skills:  Create Killer Presentations to WoW,Expert,French,Yes
10865.0,Certified Electronic Health Records Specialist,Beginner,Spanish,Yes
10866.0,ISO 9001:2015 Quality Management Systems Lead Auditor Course,Expert,Chinese,No
10867.0,"Time Management, Prioritization and Productivity",Intermediate,English,Yes
10868.0,Work From Home: Sell Wholesale Products Using Amazon FBA,All Levels,Chinese,Yes
10869.0,An Introduction to Online Quantitative Market Research,All Levels,French,Yes
10870.0,Introduction to Hiring and Recruiting Strategy,Beginner,French,No
10871.0,How To Create Sales Funnels Without ClickFunnels! No Costs!,Beginner,French,No
10872.0,How to Give Feedback to Poor Performing or Difficult People,Expert,French,Yes
10873.0,Decision-Making for Business,Beginner,Spanish,Yes
10874.0,Workforce Analytics for HR,Beginner,French,No
10875.0,Change Management: Leading Agile Systems Change Management,Expert,French,No
10876.0,Tableau Prep for Business Intelligence,Intermediate,Spanish,Yes
10877.0,Professional Email Writing: Business Communication Skills,Intermediate,French,No
10878.0,The Risk Management Certification Program (PMI-RMP) (PMBOK7),Intermediate,Chinese,No
10879.0,Advanced Tableau - Level of Detail Expressions / LOD,Intermediate,Chinese,No
10880.0,Creating Personal Success,All Levels,German,No
10881.0,Sales Skills Mastery 1:  Sales Training For Beginners,Beginner,Chinese,No
10882.0,Practical Customer Development,Intermediate,English,Yes
10883.0,"Operations Management: Supply Chains, Products and Services",Expert,English,Yes
10884.0,The Accountability Bootcamp for Managers,Beginner,English,No
10885.0,Practical Project Management for Management Consultants,Intermediate,Spanish,No
10886.0,International Project Management - Master Class,All Levels,Chinese,No
10887.0,Voice Training: Discover Your Confident and Powerful Voice,Intermediate,English,No
10888.0,Lean Six Sigma Champion White Belt,All Levels,German,Yes
10889.0,Entrepreneurship: 60 Day Startup Launch Blueprint,Beginner,Spanish,Yes
10890.0,Practical Project Portfolio Management,Beginner,German,No
10891.0,Launch Your Startup Entrepreneur Business,All Levels,Chinese,No
10892.0,Agile Business Analysis (IIBA®-AAC endorsed),Beginner,French,No
10893.0,Advanced Process Control & Safety Instrumented Systems SIS,Expert,German,No
10894.0,EU GDPR: Employee Awareness Training Certificate 2023,Expert,French,No
10895.0,Agile Scrum Advanced Software Development+Program Management,Intermediate,Spanish,Yes
10896.0,How to get hired as a Freelance Translator. Get more clients,Expert,German,Yes
10897.0,"How to Lead with Ease & Be a Successful CEO, Leader, Manager",Expert,German,No
10898.0,Data Science for Business Leaders: ML Fundamentals,Expert,Spanish,No
10899.0,Scrivener 3 | Full Course on How to Use Scrivener 3 for Mac,Expert,Spanish,Yes
10900.0,Process Optimization for Management Consultants & Analysts,Intermediate,English,Yes
10901.0,Communication Skills for the Global Workplace,Intermediate,Chinese,Yes
10902.0,Understanding HIPAA Compliance,Beginner,German,No
10903.0,Real Estate Math Made Easy: Pass Your Licensing Exam,Beginner,German,Yes
10904.0,Integrated Management. ISO 9001 & ISO 14001 & ISO 45001,All Levels,Spanish,No
10905.0,Learn 47 Different Ways to Make Money Online!,Expert,Spanish,No
10906.0,WordPress for eCommerce: Build online stores with WordPress,Expert,Chinese,Yes
10907.0,Medical Device Regulation 2017/745 EU regulatory affairs.,Expert,Spanish,No
10908.0,Shopify Dropshipping Facebook Ads MasterClass,All Levels,French,Yes
10909.0,2023 PMP Mock Practice Tests,All Levels,French,No
10910.0,Advanced Mortgage Loan Processor: Essential Skills Training,All Levels,French,Yes
10911.0,Management Coaching: Coaching Employees for High Performance,All Levels,French,Yes
10912.0,Payment Risk 101,All Levels,Chinese,Yes
10913.0,Property Management 101,Beginner,German,Yes
10914.0,Sales Fundamentals,Beginner,French,No
10915.0,Lean Six Sigma Yellow & Green Belt with go4sixsigma,Expert,Spanish,Yes
10916.0,Shopify MASTERCLASS: How to Build a Successful Store [2023],All Levels,French,Yes
10917.0,Get Started with Business Networking Basics in One Hour,Beginner,Chinese,Yes
10918.0,ClickUp Project Management - The Complete Beginners Course,Beginner,Spanish,Yes
10919.0,Change Management: Design Successful Organizational Change,All Levels,French,No
10920.0,Email Marketing - Copywriting and Growing Your E-mail Lists,Expert,German,Yes
10921.0,PMI-ACP Practice Exam,All Levels,Spanish,No
10922.0,Business Continuity Management BCMS & ISO 22301 Masterclass,Expert,Spanish,No
10923.0,Build a Shopify Print on Demand Business from Scratch,Beginner,German,No
10924.0,Make Money From Home: 12 EASY Options to Make Money Now,All Levels,Spanish,Yes
10925.0,Six Sigma Black Belt: Certified QFD Specialist (Accredited),Beginner,French,No
10926.0,Product Management A-Z: Excel as a PM & Build great Products,Expert,Spanish,Yes
10927.0,CAMS Exam Practice Test (+detailed explanations),Intermediate,French,Yes
10928.0,Product Management+Agile Requirements using Product Backlog,Expert,German,Yes
10929.0,A Complete Beginner's Guide to Industry 4.0,Beginner,English,No
10930.0,Understanding HIPAA for the Medical Office,Beginner,German,Yes
10931.0,Spotfire - The Complete TIBCO Spotfire Course,Beginner,French,No
10932.0,The Complete Data Analytics Course in Excel,Intermediate,Chinese,No
10933.0,How To Start Your Own Digital Marketing Agency,Intermediate,German,No
10934.0,Leadership: New Manager Training for Technical Professionals,All Levels,Chinese,No
10935.0,Customer Success | Profit from the Power of Your Customers,All Levels,Chinese,Yes
10936.0,ISO 19011:2018. Management system auditor training,All Levels,French,Yes
10937.0,Business Analysis Foundations: Learn All The Essentials,All Levels,French,Yes
10938.0,Human Resources (HR) as a Business Partner,Intermediate,English,Yes
10939.0,The Lean Startup,All Levels,Spanish,Yes
10940.0,Piping Design Engineering & Piping Isometrics Masterclass,Beginner,German,No
10941.0,Planning & Scheduling: Be the Professional from Scratch,Expert,French,No
10942.0,Amazon FBA Canada: Your Complete Canadian Guide To Profits,Expert,German,No
10943.0,"How to Read P&ID, PFD & BFD used in Process Plant like Pro",Expert,Chinese,Yes
10944.0,The Complete Cold Email Course 2023 - B2B Lead Generation,Intermediate,Spanish,No
10945.0,Mastering Video Conferencing,Intermediate,English,Yes
10946.0,Professional Technical Writing: Advance Your Writing Skills,Beginner,German,No
10947.0,Fiverr: Freelance on Fiverr & Become a Top Rated Seller,All Levels,Spanish,No
10948.0,Good Clinical Practice ICH GCP for Clinical Research,Beginner,English,No
10949.0,The Operations Management Training Program,Intermediate,German,Yes
10950.0,Warehouse Management -Advanced Strategies and Best Practices,Expert,Spanish,Yes
10951.0,Sustainability Reporting with GRI Standards,Beginner,French,Yes
10952.0,The Complete Sales Skills Master Class - Sales Marketing B2B,Expert,German,Yes
10953.0,Airline Operations: Flight Planning and Flight Dispatch,Intermediate,Spanish,No
10954.0,Data Literacy for Business Professionals,Expert,English,Yes
10955.0,Practical Regulatory Affairs 2020 - US FDA Medical Devices,Beginner,Spanish,Yes
10956.0,Coaching skills for managers,Intermediate,French,No
10957.0,Small Business Lead Generation & Cold Email | B2B & B2C,Beginner,German,No
10958.0,FinTech - Digital Payments (Card & POS) Tools and Strategies,All Levels,German,No
10959.0,"Contracts, Delays and Claims with Primavera P6",Intermediate,German,Yes
10960.0,Agile Scrum Master in one Hour,Beginner,French,No
10961.0,Branding You™: How to Build Your Multimedia Internet Empire,All Levels,English,No
10962.0,Public Speaking Skills:  Give a Great Informational Speech,Intermediate,German,Yes
10963.0,How to Prepare For PMI-ACP Certification,Intermediate,English,No
10964.0,Data Analytics: Intro to SQL using Healthcare Data,Expert,Spanish,Yes
10965.0,Truck Dispatcher - Working with owner operators,Beginner,English,Yes
10966.0,The Non-Technical Person's guide to building products & apps,Intermediate,English,Yes
10967.0,Contracts Management in Construction Projects,All Levels,German,No
10968.0,Wholesale Real Estate Contracts: Flip Houses Risk Free,Intermediate,Chinese,No
10969.0,Online Business Masterclass: Sell Your Own Digital Products,Beginner,Chinese,No
10970.0,One Day Business Administration for Growth Hack,Beginner,French,Yes
10971.0,Employee Training:  Your Rapid Roadmap to Classroom Success,Beginner,French,No
10972.0,Wedding planner MBA: the complete how to start 4-in-1 course,Beginner,Chinese,Yes
10973.0,Build a highly converting Shopify dropshipping store,All Levels,Spanish,No
10974.0,Manage and Visualize Projects in Smartsheet,Expert,German,Yes
10975.0,Business Analysis Masterclass (5 courses in 1),Expert,German,Yes
10976.0,PMP Exam Prep: Project Management Certification - PMBOK 5,Expert,Spanish,Yes
10977.0,Simplified Magento 2: Video Course - From Beginner To Expert,Expert,Spanish,Yes
10978.0,Power BI Financial Reporting & Financial Analysis: A to Z,Expert,Chinese,Yes
10979.0,Mastering QlikView Set Analysis,All Levels,French,Yes
10980.0,Patents & Trademarks: Learn the Patent and Trademark Process,Intermediate,Spanish,Yes
10981.0,Professional Business Writing Masterclass,Intermediate,French,Yes
10982.0,Crack Cold Emailing to Increase Sales and Grow Your Business,Intermediate,English,Yes
10983.0,Risk Management using Failure Modes Effects Analysis (Ed-2),Intermediate,German,Yes
10984.0,Aspen Plus V11 Masterclass : From beginner to advanced user,All Levels,Chinese,Yes
10985.0,Change Management Communication: How to Make Change Stick,Intermediate,German,Yes
10986.0,The Complete Public Speaking Certification Program (Part 2),All Levels,Chinese,No
10987.0,Complete Agile Scrum Management: Scrum Master,All Levels,English,No
10988.0,Generate passive incomes: Create low content books on Amazon,Intermediate,German,Yes
10989.0,Body Language in Business: Gain Confidence & Read Others,Intermediate,English,No
10990.0,Social Media for Healthcare Providers,Expert,Chinese,Yes
10991.0,Write Magnetic Emails: Your Superpower at Work + in Business,All Levels,Spanish,No
10992.0,Fifteen Great CTO Leadership Hacks,Expert,German,Yes
10993.0,Start and Run a successful consulting business,Intermediate,English,No
10994.0,Control Excel with Python & OpenPyXL,Intermediate,German,Yes
10995.0,"Entrepreneurship - Ft. Matthew Rolnick of Yaymaker, Groupon",Beginner,German,No
10996.0,Certified Manager of Quality Training,Expert,German,Yes
10997.0,Microsoft Power BI - Beginner to Pro,Intermediate,French,No
10998.0,Customer Service: 6 Keys To Exceptional Customer Service,All Levels,English,No
10999.0,"Churn, CLV, MRR, CAC, NPS... - 20 SaaS metrics you must know",Beginner,English,No
11000.0,Leadership Become a better leader,Expert,German,Yes
11001.0,ETSY 2019: Etsy Marketing and SEO Mastery Course,All Levels,Spanish,No
11002.0,Learn MATLAB with Image Processing from scratch!,Intermediate,German,No
11003.0,ISO 9001:2015-Quality Management System Implementation&Audit,Intermediate,French,Yes
11004.0,Microsoft Power BI - Data Modeling & Data Manipulation,Intermediate,Chinese,Yes
11005.0,The Complete Guide to Construction Management,All Levels,French,No
11006.0,How to Succeed with Kindle Short Reads,Expert,Spanish,Yes
11007.0,The Complete Guide To Analyzing Single Family Rental Homes,Beginner,German,No
11008.0,Creating a working environment based on RESPECT,Expert,English,No
11009.0,Creative Real Estate Investing & Flipping Houses,Beginner,German,Yes
11010.0,"Leadership, management & entrepreneurship in the 21 Century",All Levels,Spanish,No
11011.0,CRUSH IT !!! – Sales Strategies,All Levels,English,No
11012.0,STAKEHOLDER MANAGEMENT & ENGAGEMENT,All Levels,French,Yes
11013.0,Machine Learning 101 with Scikit-learn and StatsModels,All Levels,Chinese,Yes
11014.0,How to Plan and Outline Novels (Using Scrivener),Expert,Chinese,No
11015.0,Networking Growth Hacks: Take Your Career to the Next Level,Intermediate,German,No
11016.0,The Complete Guide to Corporate Governance,All Levels,French,No
11017.0,Negotiation A-Z - Inside Secrets from a Master Negotiator,All Levels,Spanish,Yes
11018.0,Certified Key Performance Indicators Professional (CKPIP),All Levels,Chinese,No
11019.0,"Certified Strategic HR Management, Prep CHRL, CHRP, SPHRi",Expert,French,No
11020.0,Certified Strategy Professional (CSP),Expert,German,No
11021.0,Professional Diploma in Office Administration Management,All Levels,English,Yes
11022.0,Construction Cost Estimating and Management,Expert,German,No
11023.0,MS Excel Exam Guide: Analyzing and Visualizing Data,Beginner,German,No
11024.0,The STATA OMNIBUS: Regression and Modelling with STATA,Beginner,French,Yes
11025.0,Complete Foundation & Practitioner Certification for Prince2,Expert,Chinese,Yes
11026.0,BPMN 2.0 Business Process Modelling for Business Analysts,Expert,French,No
11027.0,MBA -The Business fundamentals + 30 hrs of business concepts,Intermediate,English,Yes
11028.0,How to Master Audible Work From Home,Beginner,French,No
11029.0,Introduction to Supply Chain Analytics using Microsoft Excel,Beginner,Spanish,No
11030.0,"Valves : Principles , Operation & Designs",All Levels,German,Yes
11031.0,Change Management for leaders: Lead like a lion,Intermediate,Chinese,No
11032.0,Joke Writing Made Simple,Expert,English,No
11033.0,"The PMO Bootcamp (find the job, ace it, & master the PMO)",Expert,German,No
